STATIONID;YEAR;MONTH;DAY;UTC;BARPRESSURE;DRYTEMP;WETTEMP;MAXTEMP;MINTEMP;RELHUMIDITY;WINDDIRECTION;WINDFORCEKNOT;VISIBILITY;TOTALCLOUDAMOUNT;PRECIPHEIGHT;HLIOFANIA
16667;1977;5;3;18;1012.7;21.2;14.8;26.6;;47;320;8;20;0;;
16667;1977;5;3;21;1013.6;20.4;14;;;45;320;10;20;0;;
16667;1977;5;4;0;1013.5;18.4;13.4;;;53;320;8;20;0;;
16667;1977;5;4;3;1012.7;17.6;13;;;56;320;8;20;0;;
16667;1977;5;4;6;1013.5;18;15.6;;17.6;77;20;8;20;0;;
16667;1977;5;4;9;1014.4;22;16.4;;;53;340;10;20;0;;
16667;1977;5;4;12;1013.5;24;17.4;;;48;340;10;20;0;;
16667;1977;5;4;15;1012.1;22.6;17.6;;;59;340;14;20;0;;
16667;1977;5;4;18;1012.5;18.6;15.8;26.6;;74;320;8;20;0;;
16667;1977;5;4;21;1012.8;19;16;;;72;340;10;20;0;;
16667;1977;5;5;0;1012.8;16.4;14;;;75;320;10;20;0;;
16667;1977;5;5;3;1012.5;17;14;;;70;320;10;20;0;;
16667;1977;5;5;6;1014;18.2;14.8;;16;68;320;16;20;0;;
16667;1977;5;5;9;1014.4;22;16.2;;;52;340;18;20;0;;
16667;1977;5;5;12;1013.6;23;16.6;;;50;340;18;20;2;;
16667;1977;5;5;15;1013.3;21;16;;;57;20;20;18;4;;
16667;1977;5;5;18;1014.3;19;15.4;23.8;;66;20;18;20;5;;
16667;1977;5;5;21;1016;16.8;14.6;;;78;20;10;20;2;;
16667;1977;5;6;0;1016.5;15;12.6;;;75;20;14;20;0;;
16667;1977;5;6;3;1017.1;13.8;11.6;;;76;20;14;20;1;;
16667;1977;5;6;6;1018.1;14.6;11.4;;13.6;65;360;12;18;0;;
16667;1977;5;6;9;1018.5;17.2;12.4;;;53;360;12;20;2;;
16667;1977;5;6;12;1017.7;18.6;13.4;;;52;340;14;20;4;;
16667;1977;5;6;15;1016.4;19;13.2;;;48;340;12;20;6;;
16667;1977;5;6;18;1016.9;16.4;13;19;;66;90;10;20;6;;
16667;1977;5;6;21;1017.7;12.4;9.4;;;65;230;6;20;4;;
16667;1977;5;7;0;1017.3;12;10;;;76;290;6;20;5;;
16667;1977;5;7;3;1016.9;11;9.4;;;80;290;4;20;7;;
16667;1977;5;7;6;1016.8;14.8;11.8;;10.6;68;0;0;16;0;;
16667;1977;5;7;9;1016.3;16;12.2;;;61;20;5;20;0;;
16667;1977;5;7;12;1014.4;19.2;13.8;;;52;0;0;20;0;;
16667;1977;5;7;15;1013.5;19.2;13.8;;;52;50;4;20;0;;
16667;1977;5;7;18;1012.5;16.4;12.2;20.2;;58;0;0;20;0;;
16667;1977;5;7;21;1012.9;14.2;11;;;65;0;0;20;0;;
16667;1977;5;8;0;1012.5;13.2;11.4;;;79;250;4;20;2;;
16667;1977;5;8;3;1011.5;12.8;10.8;;;77;230;5;20;0;;
16667;1977;5;8;6;1011.6;17.2;14;;12;68;0;0;20;3;;
16667;1977;5;8;9;1011.6;20.2;15;;;55;140;8;20;6;;
16667;1977;5;8;12;1011.2;20.4;16.8;;;68;360;8;20;2;;
16667;1977;5;8;15;1009.6;20.2;17;;;71;0;0;20;1;;
16667;1977;5;8;18;1009.9;20;14.4;22.8;;51;230;10;20;2;;
16667;1977;5;8;21;1011.7;18.4;14.4;;;62;180;10;20;0;;
16667;1977;5;9;0;1012.3;17;14.6;;;76;140;8;20;3;;
16667;1977;5;9;3;1012;16.4;15;;;85;160;10;18;1;;
16667;1977;5;9;6;1013.5;18.6;16;;16.4;75;200;10;16;6;;
16667;1977;5;9;9;1014.7;21.6;15.8;;;52;180;12;18;4;;
16667;1977;5;9;12;1014.5;22.6;16.4;;;50;180;14;20;2;;
16667;1977;5;9;15;1015.5;21;16;;;57;230;18;20;0;;
16667;1977;5;9;18;1015.5;18.8;14.8;23.2;;63;200;15;20;0;;
16667;1977;5;9;21;1016;17.2;14.8;;;76;200;12;20;0;;
16667;1977;5;10;0;1016.5;16;14.2;;;81;160;8;20;0;;
16667;1977;5;10;3;1016.5;15;13.2;;;80;160;6;20;4;;
16667;1977;5;10;6;1016.9;17.4;14;;15;67;140;10;20;5;;
16667;1977;5;10;9;1016.8;20;15.6;;;61;140;14;20;4;;
16667;1977;5;10;12;1015.7;22.4;15.8;;;47;230;14;20;2;;
16667;1977;5;10;15;1014.3;21.6;15.4;;;48;230;12;20;2;;
16667;1977;5;10;18;1013.5;18.4;15;23.2;;68;230;10;20;3;;
16667;1977;5;10;21;1013.5;17.4;14.6;;;73;180;6;20;0;;
16667;1977;5;11;0;1012.4;17;14.8;;;78;180;10;20;2;;
16667;1977;5;11;3;1010.7;15.8;14.6;;;87;160;10;16;7;;
16667;1977;5;11;6;1010.5;17;15.2;;15.2;82;200;8;16;5;7.4;
16667;1977;5;11;9;1011.2;17.4;15.2;;;78;140;4;20;6;;
16667;1977;5;11;12;1010.4;18;15.4;;;74;360;4;30;6;;
16667;1977;5;11;15;1010.3;18;15;;;71;0;0;30;2;;
16667;1977;5;11;18;1010.5;15.4;12.4;21;;68;250;4;30;2;;
16667;1977;5;11;21;1011.3;14.4;12.6;;;80;0;0;30;2;;
16667;1977;5;12;0;1010.5;13.4;11.8;;;82;290;6;25;1;;
16667;1977;5;12;3;1010.3;13.2;11.6;;;82;320;8;25;2;;
16667;1977;5;12;6;1011.5;16.2;13.8;;13;75;340;10;25;1;;
16667;1977;5;12;9;1011.5;18;14.4;;;65;360;8;30;2;;
16667;1977;5;12;12;1011.2;19;15;;;63;90;4;25;4;;
16667;1977;5;12;15;1010.8;18.4;15;;;68;340;12;25;3;;
16667;1977;5;12;18;1011.1;16;13.2;19;;71;290;8;20;1;;
16667;1977;5;12;21;1012.3;15;12.4;;;72;320;6;20;0;;
16667;1977;5;13;0;1011.6;14.2;12.2;;;78;270;8;20;0;;
16667;1977;5;13;3;1011.9;12.4;11.2;;;86;250;4;20;0;;
16667;1977;5;13;6;1013.6;16.4;14;;12.2;75;360;6;20;1;;
16667;1977;5;13;9;1013.7;18;14.4;;;65;50;4;20;1;;
16667;1977;5;13;12;1012.8;20.8;15.6;;;56;140;5;25;2;;
16667;1977;5;13;15;1011.5;20.4;16.2;;;63;50;5;25;2;;
16667;1977;5;13;18;1011.9;17.4;12.4;21.8;;52;290;6;25;2;;
16667;1977;5;13;21;1012.4;15.4;12;;;65;290;5;20;0;;
16667;1977;5;14;0;1011.6;13.6;11.2;;;73;230;5;20;0;;
16667;1977;5;14;3;1012.1;13.6;11.6;;;78;0;0;20;6;;
16667;1977;5;14;6;1013.2;18.2;14.8;;13.5;68;160;10;16;3;;
16667;1977;5;14;9;1013.5;19.6;16.2;;;69;180;12;20;1;;
16667;1977;5;14;12;1013.1;24;16;;;40;230;16;20;0;;
16667;1977;5;14;15;1012.4;23;14.4;;;33;230;18;20;0;;
16667;1977;5;14;18;1012.5;19.4;14.6;25;;57;230;20;20;0;;
16667;1977;5;14;21;1013.6;17.6;15.6;;;80;140;8;20;0;;
16667;1977;5;15;0;1013.5;16;14;;;79;160;8;20;0;;
16667;1977;5;15;3;1013.3;15.4;13.2;;;77;140;5;20;1;;
16667;1977;5;15;6;1013.5;18.2;14.2;;15;62;140;10;25;4;;
16667;1977;5;15;9;1012.8;22;14.8;;;42;160;24;25;2;;
16667;1977;5;15;12;1011.5;24.4;17.4;;;46;180;20;20;7;;
16667;1977;5;15;15;1009.9;22;16;;;51;180;27;20;8;;
16667;1977;5;15;18;1010.7;19.6;15.8;24.6;;66;180;18;18;8;;
16667;1977;5;15;21;1008.5;16.4;14.4;;;79;160;10;15;8;;
16667;1977;5;16;0;1007.2;16.4;14.8;;;83;0;0;14;8;;
16667;1977;5;16;3;1005.2;15.4;13.8;;;83;0;0;18;8;;
16667;1977;5;16;6;1005.9;19;15.4;;15.4;66;160;4;20;8;0.5;
16667;1977;5;16;9;1007.5;20.4;16;;;61;180;10;15;7;;
16667;1977;5;16;12;1007.7;20.4;18;;;78;230;16;18;5;;
16667;1977;5;16;15;1008.5;22.8;17.2;;;54;230;12;16;2;;
16667;1977;5;16;18;1009.5;19.4;15.8;24.1;;67;230;12;16;1;6.2;
16667;1977;5;16;21;1012.1;18.2;15.6;;;75;0;0;16;0;;
16667;1977;5;17;0;1012.9;16.2;14.2;;;79;0;0;16;0;;
16667;1977;5;17;3;1013.7;14.4;13.4;;;89;0;0;14;0;;
16667;1977;5;17;6;1016.5;17.8;16.2;;14.2;84;360;5;14;1;;
16667;1977;5;17;9;1017.2;21.6;18.4;;;72;140;8;16;1;;
16667;1977;5;17;12;1016.7;24.2;17.6;;;50;110;4;25;1;;
16667;1977;5;17;15;1016.3;24;17.4;;;48;0;0;25;0;;
16667;1977;5;17;18;1017.5;20.4;17.4;25;;73;0;0;20;0;;
16667;1977;5;17;21;1017.6;18.2;16;;;79;0;0;20;0;;
16667;1977;5;18;0;1018.1;17;14.8;;;78;0;0;20;0;;
16667;1977;5;18;3;1018.3;17.6;15.4;;;78;0;0;20;0;;
16667;1977;5;18;6;1019.5;20.2;17.2;;17;73;340;8;20;0;;
16667;1977;5;18;9;1019.6;22;19.4;;;77;360;8;20;0;;
16667;1977;5;18;12;1019.3;28.4;18.6;;;37;360;12;25;0;;
16667;1977;5;18;15;1018.4;27.2;18.2;;;38;340;16;25;0;;
16667;1977;5;18;18;1019.3;22;16.4;28.6;;53;340;6;20;1;;
16667;1977;5;19;6;1020;19.8;16;;16.6;66;0;0;18;0;;
16667;1977;5;19;9;1019.9;22.2;16.8;;;56;340;18;20;0;;
16667;1977;5;19;12;1019.1;24.4;16.8;;;43;340;18;20;0;;
16667;1977;5;19;15;1017.5;24.2;17.4;;;47;340;14;20;0;;
16667;1977;5;19;18;1017.7;20.6;16;25.2;;60;320;10;20;3;;
16667;1977;5;19;21;1017.9;19.4;15.4;;;63;320;4;20;0;;
16667;1977;5;20;0;1017.9;19;14;;;55;320;10;20;0;;
16667;1977;5;20;3;1017.6;17.2;13.8;;;67;340;8;20;2;;
16667;1977;5;20;6;1018.4;19.6;15.8;;17.2;66;340;6;18;7;;
16667;1977;5;20;9;1018.3;21.4;16.6;;;60;340;12;16;7;;
16667;1977;5;20;12;1017.5;25;17.4;;;43;340;12;16;7;;
16667;1977;5;20;15;1016.5;25.6;17.4;;;40;340;10;20;8;;
16667;1977;5;20;18;1016.9;22.6;17;26.8;;54;320;10;20;7;;
16667;1977;5;20;21;1017.5;20.8;15;;;51;320;6;20;4;;
16667;1977;5;21;0;1016.8;16.8;13.4;;;66;290;4;20;0;;
16667;1977;5;21;3;1016.7;16;13.2;;;71;0;0;20;6;;
16667;1977;5;21;6;1017.3;19.6;17.4;;16;79;20;4;18;4;;
16667;1977;5;21;9;1017.6;21.8;17.4;;;62;360;6;20;0;;
16667;1977;5;21;12;1016.7;24;17.8;;;52;360;6;20;0;;
16667;1977;5;21;15;1014.9;25.8;17.6;;;41;110;4;30;0;;
16667;1977;5;21;18;1014.8;22;15;26.2;;43;0;0;20;2;;
16667;1977;5;21;21;1015.6;20.4;16.2;;;63;0;0;20;0;;
16667;1977;5;22;0;1015.6;18.6;15;;;66;0;0;20;0;;
16667;1977;5;22;3;1015.5;17.2;14.2;;;70;0;0;20;1;;
16667;1977;5;22;6;1015.6;21;18.4;;17;77;360;4;18;3;;
16667;1977;5;22;9;1015.1;23.4;19;;;64;360;4;20;0;;
16667;1977;5;22;12;1013.7;24.4;20.4;;;68;360;8;20;0;;
16667;1977;5;22;15;1013.1;25.6;20.6;;;62;0;0;20;1;;
16667;1977;5;22;18;1014.3;23;18.4;26.5;;62;0;0;20;3;;
16667;1977;5;22;21;1013.7;24;17;;;46;290;5;20;0;;
16667;1977;5;23;0;1012.7;20.6;16;;;60;0;0;20;0;;
16667;1977;5;23;3;1013.1;19.4;16.4;;;72;0;0;20;3;;
16667;1977;5;23;6;1013.7;22.2;19.2;;18.8;74;360;5;14;1;;
16667;1977;5;23;9;1013.2;23.7;19.3;;;64;0;0;20;0;;
16667;1977;5;23;12;1011.9;26;20.6;;;60;0;0;20;0;;
16667;1977;5;23;15;1011.1;26.2;23;;;75;0;0;20;0;;
16667;1977;5;23;18;1011.5;23.6;19.4;28.2;;66;0;0;20;3;;
16667;1977;5;23;21;1012.4;21.4;18.6;;;76;0;0;20;0;;
16667;1977;5;24;0;1012.4;20.2;17.4;;;74;290;5;20;4;;
16667;1977;5;24;3;1012.4;20;17.4;;;76;0;0;15;0;;
16667;1977;5;24;6;1013.7;22.2;19.4;;19.8;76;340;8;15;3;;
16667;1977;5;24;9;1014.3;25.2;19.6;;;58;340;8;20;7;;
16667;1977;5;24;12;1013.1;27;20;;;50;340;10;20;6;;
16667;1977;5;24;15;1011.9;25;19.2;;;55;0;0;20;4;;
16667;1977;5;24;18;1011.9;24;18.6;27.6;;58;0;0;18;3;;
16667;1977;5;24;21;1012.8;23.2;17.6;;;56;180;8;20;2;;
16667;1977;5;25;0;1013.9;21;16.6;;;62;90;8;18;2;;
16667;1977;5;25;3;1012.9;17;15;;;80;0;0;18;0;;
16667;1977;5;25;6;1013.9;21;16.6;;17;62;90;8;18;2;;
16667;1977;5;25;9;1013.9;24;18;;;53;360;8;18;0;;
16667;1977;5;25;12;1012.4;25.6;18.6;;;49;340;14;18;0;;
16667;1977;5;25;15;1010.9;25.4;18.4;;;48;340;10;20;1;;
16667;1977;5;25;18;1010.7;23.4;17.2;25.6;;51;320;10;20;0;;
16667;1977;5;25;21;1011.5;20;16.5;;;68;320;4;20;0;;
16667;1977;5;26;0;1011.5;18;15;;;71;320;6;20;0;;
16667;1977;5;26;3;1011.6;16.4;13.8;;;74;0;0;20;0;;
16667;1977;5;26;6;1012.5;19.8;14.4;;16.2;52;340;10;14;0;;
16667;1977;5;26;9;1012.8;22.6;16.2;;;48;340;14;16;0;;
16667;1977;5;26;12;1011.6;25.2;15.6;;;32;340;16;20;0;;
16667;1977;5;26;15;1010.8;25.2;17.4;;;42;340;14;20;0;;
16667;1977;5;26;18;1011.2;22.6;15.4;26.4;;42;320;8;20;0;;
16667;1977;5;26;21;1012.5;20;15.6;;;61;0;0;20;2;;
16667;1977;5;27;0;1013.2;17.6;13.6;;;62;290;5;20;0;;
16667;1977;5;27;3;1013.2;15.2;11.6;;;63;290;4;20;2;;
16667;1977;5;27;6;1013.9;19;16;;15.2;72;20;4;20;2;;
16667;1977;5;27;9;1014.4;22;16.4;;;53;360;5;20;0;;
16667;1977;5;27;12;1013.5;26.2;19.2;;;49;360;8;20;3;;
16667;1977;5;27;15;1012.4;26.6;20;;;52;360;8;18;4;;
16667;1977;5;27;18;1012.4;23.4;16.4;27;;45;270;4;18;3;;
16667;1977;5;27;21;1013.3;20.8;16.4;;;61;0;0;18;3;;
16667;1977;5;28;0;1013.2;18;15;;;71;0;0;18;0;;
16667;1977;5;28;3;1012.8;18;15.2;;;73;290;6;20;2;;
16667;1977;5;28;6;1013.3;22.2;17.6;;17.6;62;0;0;20;3;;
16667;1977;5;28;9;1013.1;22.6;18.6;;;67;20;6;20;4;;
16667;1977;5;28;12;1011.7;25;21;;;68;50;5;20;4;;
16667;1977;5;28;15;1010.7;25;21;;;68;20;4;20;3;;
16667;1977;5;28;18;1010.1;27;17.2;27.2;;32;230;10;18;5;;
16667;1977;5;28;21;1010.4;25.2;16.8;;;39;250;8;20;4;;
16667;1977;5;29;0;1010.4;22;16;;;51;250;6;20;2;;
16667;1977;5;29;3;1009.7;19.2;15.2;;;63;0;0;20;3;;
16667;1977;5;29;6;1010.4;22.2;19.2;;19.2;74;20;8;20;1;;
16667;1977;5;29;9;1010.4;23.2;20.2;;;75;340;10;20;0;;
16667;1977;5;29;12;1010.4;24.2;20.2;;;68;340;10;20;1;;
16667;1977;5;29;15;1010.3;23;19.8;;;73;360;8;20;3;;
16667;1977;5;29;18;1010.5;21.4;16.4;25.2;;57;290;8;20;3;;
16667;1977;5;29;21;1012;20.2;17;;;71;0;0;20;6;;
16667;1977;5;30;0;1012.3;17.4;15.8;;;84;290;5;20;0;;
16667;1977;5;30;3;1012.3;17;15.4;;;83;0;0;20;0;;
16667;1977;5;30;6;1013.3;20.2;18.4;;16.8;83;70;7;16;1;;
16667;1977;5;30;9;1013.3;21.2;18.4;;;75;20;8;16;2;;
16667;1977;5;30;12;1012.5;24;18;;;53;360;6;20;3;;
16667;1977;5;30;15;1011.5;24;19.6;;;65;340;10;20;2;;
16667;1977;5;30;18;1011.6;21.4;15.6;24.6;;52;320;8;20;2;;
16667;1977;5;30;21;1011.9;19;14;;;55;320;6;20;0;;
16667;1977;5;31;0;1012;17.4;14.6;;;73;290;8;20;0;;
16667;1977;5;31;3;1012;17;15;;;80;290;8;20;0;;
16667;1977;5;31;6;1012.8;20.4;16;;16.6;61;340;8;20;0;;
16667;1977;5;31;9;1012.8;23.3;15.7;;;42;340;14;20;0;;
16667;1977;5;31;12;1011.6;25.4;16;;;33;340;14;25;1;;
16667;1977;5;31;15;1011.1;25.8;16.8;;;36;340;14;25;5;;
16667;1977;5;31;18;1011.6;22;16;26.2;;51;320;8;25;7;;
16667;1977;5;31;21;1011.7;20.4;15.4;;;56;320;8;20;7;;
16667;1977;6;1;0;1011.3;18.4;14.4;;;62;290;8;20;1;;
16667;1977;6;1;3;1011.7;17.8;14.2;;;65;320;8;30;0;;
16667;1977;6;1;6;1012.4;21.4;14.4;;17;42;340;8;16;0;;
16667;1977;6;1;9;1012.5;23.3;16.9;;;50;340;12;20;0;;
16667;1977;6;1;12;1011.6;26;17;;;36;340;12;30;2;;
16667;1977;6;1;15;1010.4;25.4;18.8;;;51;340;8;30;1;;
16667;1977;6;1;18;1010.4;24;16.4;27.8;;42;320;8;30;1;;
16667;1977;6;1;21;1011.2;20.6;14;;;44;290;5;30;0;;
16667;1977;6;2;0;1011.5;18.8;13.4;;;51;290;4;25;0;;
16667;1977;6;2;3;1011.5;18;14.6;;;68;290;6;25;0;;
16667;1977;6;2;6;1012.5;20.4;15.6;;17;58;90;6;25;0;;
16667;1977;6;2;9;1012.9;22;15.6;;;48;20;8;25;4;;
16667;1977;6;2;12;1012.4;26;16.8;;;35;340;14;20;3;;
16667;1977;6;2;15;1011.3;25.6;17;;;38;320;14;20;3;;
16667;1977;6;2;18;1011.9;21.6;18.4;26.4;;72;0;0;20;1;;
16667;1977;6;2;21;1012.4;18.8;13.8;;;55;0;0;20;0;;
16667;1977;6;3;0;1012.4;17.6;14.2;;;67;230;5;20;0;;
16667;1977;6;3;3;1011.3;15.8;13.2;;;73;250;5;20;1;;
16667;1977;6;3;6;1010.9;19.8;15.6;;15.8;63;90;6;16;0;;
16667;1977;6;3;9;1010.5;21.4;16.4;;;57;90;5;16;0;;
16667;1977;6;3;12;1009.5;24.4;18;;;51;110;5;20;4;;
16667;1977;6;3;15;1007.9;23.8;19.4;;;64;20;5;20;6;;
16667;1977;6;3;18;1007.5;22.2;17.2;24.8;;58;0;0;20;7;;
16667;1977;6;3;21;1007.5;20;15.8;;;63;270;5;20;1;;
16667;1977;6;4;0;1005.5;20;16.8;;;71;290;6;20;5;;
16667;1977;6;4;3;1004.5;19.2;16;;;70;290;5;20;7;;
16667;1977;6;4;6;1003.9;22;18;;18.2;66;0;0;15;7;;
16667;1977;6;4;9;1002.9;23.2;19;;;66;0;0;15;5;;
16667;1977;6;4;12;1002.3;27.8;17.6;;;33;230;16;16;5;;
16667;1977;6;4;15;1002.3;26.4;17.6;;;39;230;15;16;7;;
16667;1977;6;4;18;1003.3;21.6;18.2;28.4;;70;320;6;16;5;;
16667;1977;6;4;21;1004.5;20.4;16.8;;;68;340;8;16;6;;
16667;1977;6;5;0;1005.1;17.4;15.4;;;80;320;6;16;1;;
16667;1977;6;5;3;1005.5;16.6;14.6;;;80;320;5;14;4;;
16667;1977;6;5;6;1007.2;18.8;15;;16.4;65;340;12;16;6;;
16667;1977;6;5;9;1008;20.2;16.4;;;66;340;12;16;5;;
16667;1977;6;5;12;1008;22;17.6;;;63;340;12;30;3;;
16667;1977;6;5;15;1007.3;22;17;;;58;320;12;30;2;;
16667;1977;6;5;18;1007.5;19.8;15.4;22.4;;60;320;10;25;3;;
16667;1977;6;5;21;1008.5;18.2;15.6;;;75;110;8;25;2;;
16667;1977;6;6;0;1008.8;17;14.6;;;76;290;4;25;2;;
16667;1977;6;6;3;1008.8;16;13.6;;;75;290;10;25;2;;
16667;1977;6;6;6;1009.7;18;14;;15.4;62;320;14;25;0;;
16667;1977;6;6;9;1010.9;20.8;15;;;51;340;12;25;0;;
16667;1977;6;6;12;1010.9;22.6;15;;;40;340;14;25;1;;
16667;1977;6;6;15;1010.7;23.4;15.4;;;38;340;12;25;1;;
16667;1977;6;6;18;1011.5;19.7;13.3;23.5;;44;290;8;25;0;;
16667;1977;6;6;21;1013.3;18.4;12.4;;;45;320;7;20;0;;
16667;1977;6;7;0;1013.6;17.2;12.4;;;53;270;6;20;0;;
16667;1977;6;7;3;1014.3;16.4;13;;;66;270;6;20;0;;
16667;1977;6;7;6;1015.5;20.2;15.2;;15.8;56;360;5;16;0;;
16667;1977;6;7;9;1015.7;22.2;15.6;;;47;20;5;20;0;;
16667;1977;6;7;12;1015.5;23.2;17.2;;;52;360;7;20;1;;
16667;1977;6;7;15;1014.9;23.4;18.2;;;58;360;6;20;3;;
16667;1977;6;7;18;1015.1;21.6;15.2;24.3;;47;340;8;20;1;;
16667;1977;6;7;21;1015.9;19.8;12.8;;;40;290;6;20;0;;
16667;1977;6;8;0;1015.5;19;14;;;55;270;6;20;0;;
16667;1977;6;8;3;1015.5;17;13;;;61;270;6;20;1;;
16667;1977;6;8;6;1016.4;20.8;16.8;;16.8;65;340;8;14;2;;
16667;1977;6;8;9;1016.4;23.4;17.6;;;54;360;8;16;1;;
16667;1977;6;8;12;1015.5;26;18;;;42;340;10;20;0;;
16667;1977;6;8;15;1014.3;26;19;;;49;340;12;20;0;;
16667;1977;6;8;18;1014.4;22.4;16;27.6;;48;320;12;20;0;;
16667;1977;6;8;21;1014.9;20;13.6;;;45;320;10;20;0;;
16667;1977;6;9;0;1014.4;18.6;15.2;;;68;320;14;20;0;;
16667;1977;6;9;3;1014.3;18;14.8;;;69;320;14;20;0;;
16667;1977;6;9;6;1014.4;20;15.4;;17.6;59;320;18;20;0;;
16667;1977;6;9;9;1014.4;23.6;15.6;;;40;320;18;20;0;;
16667;1977;6;9;12;1012.7;27.8;17.8;;;33;340;18;20;0;;
16667;1977;6;9;15;1011.3;28;18;;;33;340;18;20;0;;
16667;1977;6;9;18;1011.7;24;17.2;28.2;;47;320;12;20;0;;
16667;1977;6;9;21;1012.3;19.8;14.6;;;55;180;4;20;0;;
16667;1977;6;10;0;1011.5;18;14;;;62;290;4;20;0;;
16667;1977;6;10;3;1011.3;17;13;;;61;320;8;20;0;;
16667;1977;6;10;6;1011.5;21.8;15.8;;17;51;340;16;18;0;;
16667;1977;6;10;9;1010.5;26;16.2;;;30;340;18;20;0;;
16667;1977;6;10;12;1009.2;27.8;17.6;;;33;340;18;20;0;;
16667;1977;6;10;15;1007.9;28.8;18.4;;;32;340;14;20;0;;
16667;1977;6;10;18;1008.5;25.2;16.8;29;;39;320;12;20;0;;
16667;1977;6;10;21;1009.3;22.6;16.6;;;52;320;8;16;0;;
16667;1977;6;11;0;1008.8;21.8;15.8;;;51;290;6;16;0;;
16667;1977;6;11;3;1008.4;19.6;15;;;59;290;6;14;0;;
16667;1977;6;11;6;1009.3;22.1;18.9;;19.6;73;360;8;14;0;;
16667;1977;6;11;9;1009.3;23.2;19.8;;;72;360;7;14;0;;
16667;1977;6;11;12;1008.5;26.2;21.4;;;63;70;5;16;1;;
16667;1977;6;11;15;1008.4;27;20;;;50;340;10;16;4;;
16667;1977;6;11;18;1008.4;25.6;18.6;28.2;;49;290;5;16;3;;
16667;1977;6;11;21;1009.3;23.8;19.6;;;66;360;5;15;0;;
16667;1977;6;12;0;1009.2;20.2;17;;;71;0;0;15;0;;
16667;1977;6;12;3;1009.2;20.4;15.4;;;56;290;5;15;0;;
16667;1977;6;12;6;1009.6;22.6;19.8;;18.8;76;20;5;14;0;;
16667;1977;6;12;9;1010.3;26.6;21.2;;;60;140;8;12;0;;
16667;1977;6;12;12;1009.9;28;22.4;;;59;360;6;16;1;;
16667;1977;6;12;15;1009.1;28.2;21.2;;;51;0;0;20;0;;
16667;1977;6;12;18;1009.2;25.2;18;30.8;;46;0;0;18;1;;
16667;1977;6;12;21;1010.3;23.2;16;;;44;0;0;18;0;;
16667;1977;6;13;0;1010.5;23;20;;;75;0;0;18;0;;
16667;1977;6;13;3;1009.7;21.4;16.8;;;61;0;0;20;1;;
16667;1977;6;13;6;1010.5;24;21;;20.8;75;70;6;14;1;;
16667;1977;6;13;9;1010.7;25;21.2;;;70;110;4;18;0;;
16667;1977;6;13;12;1009.9;28.8;21;;;47;110;6;18;0;;
16667;1977;6;13;15;1008.8;29;22.4;;;54;110;5;18;1;;
16667;1977;6;13;18;1009.1;24.4;21.2;30.3;;74;0;0;16;0;;
16667;1977;6;13;21;1009.7;23.2;18.2;;;59;0;0;16;0;;
16667;1977;6;14;0;1009.5;21.4;17.6;;;67;0;0;14;0;;
16667;1977;6;14;3;1009.5;20.2;16.2;;;64;0;0;14;0;;
16667;1977;6;14;6;1010.4;23.4;20.4;;20.2;75;360;5;14;2;;
16667;1977;6;14;9;1010.5;25.2;21.4;;;70;20;4;18;1;;
16667;1977;6;14;12;1009.5;30.6;20;;;34;140;8;20;1;;
16667;1977;6;14;15;1008.8;28.4;23.8;;;67;360;8;20;0;;
16667;1977;6;14;18;1008.5;25.6;20.6;31;;62;0;0;20;0;;
16667;1977;6;14;21;1009.2;22.8;17.8;;;59;0;0;20;0;;
16667;1977;6;15;0;1008.8;21;18.4;;;77;250;5;20;0;;
16667;1977;6;15;3;1008.5;20;16.8;;;71;0;0;12;0;;
16667;1977;6;15;6;1009.2;24.2;21.2;;19.8;75;360;8;14;0;;
16667;1977;6;15;9;1008.5;26.2;22.2;;;69;0;0;14;0;;
16667;1977;6;15;12;1007.2;32.2;22.4;;;39;140;6;18;3;;
16667;1977;6;15;15;1006;29;23;;;58;340;10;20;3;;
16667;1977;6;15;18;1005.6;27;19.4;34.4;;46;0;0;20;1;;
16667;1977;6;15;21;1005.7;24;18;;;53;0;0;20;0;;
16667;1977;6;16;0;1005.5;22.2;17.4;;;60;0;0;20;0;;
16667;1977;6;16;3;1004.8;21.2;16;;;56;0;0;20;3;;
16667;1977;6;16;6;1004.4;27;19.4;;21.2;46;140;10;18;1;;
16667;1977;6;16;9;1004.1;31.6;20.6;;;34;140;10;18;0;;
16667;1977;6;16;12;1003.2;33.3;20;;;26;230;15;18;1;;
16667;1977;6;16;15;1002.3;32.3;18.3;;;20;230;12;20;1;;
16667;1977;6;16;18;1002.7;28.4;18.2;34.3;;33;200;8;20;0;;
16667;1977;6;16;21;1003.7;26.5;18;;;40;200;10;20;0;;
16667;1977;6;17;0;1003.7;24.8;17.8;;;48;0;0;20;0;;
16667;1977;6;17;3;1003.5;23.8;18;;;54;160;12;20;1;;
16667;1977;6;17;6;1004;25.6;19.4;;23.8;53;160;20;14;1;;
16667;1977;6;17;9;1004.4;28.3;20.1;;;44;180;15;16;1;;
16667;1977;6;17;12;1004.5;28.2;19.6;;;42;200;18;20;0;;
16667;1977;6;17;15;1003.3;28.8;19.2;;;37;200;18;20;0;;
16667;1977;6;17;18;1004.1;24.2;19;29.6;;59;200;8;18;0;;
16667;1977;6;17;21;1005.2;21.8;18;;;67;0;0;18;1;;
16667;1977;6;18;0;1005.2;20.8;18.2;;;77;250;5;18;1;;
